dataset,task,task_type,method,split,metric_name,metric_value,ci_lower,ci_upper,n_folds,cell_deg,feature_dim,n_samples,n_test,seed,model_name,model_target
bt-bioclim,bioclim_19,regression,linear,spatial,r2,0.2894279328828805,0.14841421300582047,0.4304416527599405,5,10.0,256,9681,9681,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
bt-population,pop_density,regression,linear,random,r2,0.08441120126079096,0.05386248133768883,0.11495992118389309,5,10.0,256,9681,9681,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
bt-population,pop_density,regression,linear,spatial,r2,0.05527531600984168,0.026279667397465813,0.08427096462221755,5,10.0,256,9681,9681,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
bt-distroad,maxdist_road,regression,linear,random,r2,0.4978487151169887,0.4891736071956863,0.506523823038291,5,10.0,256,9681,9681,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
bt-distroad,maxdist_road,regression,linear,spatial,r2,0.4055360911054235,0.33055359959596964,0.48051858261487734,5,10.0,256,9681,9681,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-phys_health,phlth_crudeprev,regression,linear,random,r2,0.49545738129983385,0.48269813496668784,0.5082166276329799,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-phys_health,phlth_crudeprev,regression,linear,spatial,r2,-0.23032611319842133,-0.5015191143550979,0.04086688795825527,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-diabetes,diabetes_crudeprev,regression,linear,random,r2,0.3787771949521186,0.36975239718980896,0.3878019927144282,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-diabetes,diabetes_crudeprev,regression,linear,spatial,r2,-0.04220148403914936,-0.11048108030472817,0.026078112226429445,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-copd,copd_crudeprev,regression,linear,random,r2,0.5194302015118059,0.5043957537743604,0.5344646492492513,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-copd,copd_crudeprev,regression,linear,spatial,r2,-0.1064902717264609,-0.3059980375572309,0.09301749410430905,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-cancer,cancer_crudeprev,regression,linear,random,r2,0.2236907220977704,0.2121570934547616,0.23522435074077921,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-cancer,cancer_crudeprev,regression,linear,spatial,r2,0.02452950569008705,-0.02221123548844834,0.07127024686862243,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-chd,chd_crudeprev,regression,linear,random,r2,0.36474819604207115,0.34474560831475065,0.38475078376939165,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-chd,chd_crudeprev,regression,linear,spatial,r2,-0.01865620344843999,-0.07088747460965608,0.0335750677127761,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-mental_health,mhlth_crudeprev,regression,linear,random,r2,0.43125257720094784,0.4168263896309477,0.445678764770948,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-mental_health,mhlth_crudeprev,regression,linear,spatial,r2,-0.2655095667636723,-0.4451983889221961,-0.08582074460514855,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-checkup,checkup_crudeprev,regression,linear,random,r2,0.7348433089326629,0.7291656982732874,0.7405209195920385,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-checkup,checkup_crudeprev,regression,linear,spatial,r2,0.31917703441812806,0.1086931679708891,0.529660900865367,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-sleep_lt7,sleep_crudeprev,regression,linear,random,r2,0.5208614865059493,0.5097864483483528,0.5319365246635458,5,10.0,256,32409,32409,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-sleep_lt7,sleep_crudeprev,regression,linear,spatial,r2,0.08056298756762362,-0.039201533184679074,0.2003275083199263,5,10.0,256,32409,32409,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-asthma,casthma_crudeprev,regression,linear,random,r2,0.4686252311165672,0.45877703800152714,0.4784734242316072,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-asthma,casthma_crudeprev,regression,linear,spatial,r2,-0.25994700156360373,-0.4848522948871508,-0.035041708240056646,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-obesity,obesity_crudeprev,regression,linear,random,r2,0.5351761847709222,0.5283408757102565,0.542011493831588,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-obesity,obesity_crudeprev,regression,linear,spatial,r2,0.04655493999309983,-0.10693949646820301,0.20004937645440268,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-smoking,csmoking_crudeprev,regression,linear,random,r2,0.5294348510441277,0.5213771412432322,0.5374925608450232,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-smoking,csmoking_crudeprev,regression,linear,spatial,r2,-0.1683378876966091,-0.38740034963189623,0.050724574238678044,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-high_chol,highchol_crudeprev,regression,linear,random,r2,0.2735668632194022,0.26468738839410877,0.28244633804469566,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
places-high_chol,highchol_crudeprev,regression,linear,spatial,r2,-0.05914542626149406,-0.12854228056334305,0.01025142804035492,5,10.0,256,31435,31435,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-treecover,treecover,regression,linear,random,r2,0.6594163761078524,0.6510533342464215,0.6677794179692833,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-treecover,treecover,regression,linear,spatial,r2,0.3568786235303768,0.21012989535370838,0.5036273517070452,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-elevation,elevation,regression,linear,random,r2,0.9092870829516613,0.9080562316091743,0.9105179342941483,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-elevation,elevation,regression,linear,spatial,r2,0.4858256480671459,0.07383422671253109,0.8978170694217606,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-population,population,regression,linear,random,r2,0.4472832529920292,0.4413619077433374,0.453204598240721,5,10.0,256,67968,67968,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-population,population,regression,linear,spatial,r2,0.2388461343543879,0.1282501812282587,0.3494420874805171,5,10.0,256,67968,67968,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-nightlights,nightlights,regression,linear,random,r2,0.2378815215046306,0.2352375628225873,0.2405254801866739,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-nightlights,nightlights,regression,linear,spatial,r2,-0.12151842420235362,-0.2417900589132103,-0.0012467894914969524,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-income,income,regression,linear,random,r2,0.29089869143705105,0.28397079308066153,0.29782658979344057,5,10.0,256,91377,91377,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-income,income,regression,linear,spatial,r2,-0.2491504963741471,-0.4851542041659507,-0.0131467885823435,5,10.0,256,91377,91377,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-roads,roads,regression,linear,random,r2,0.036343649502812235,0.03357833592495221,0.03910896308067226,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-roads,roads,regression,linear,spatial,r2,-0.01304749767567619,-0.021332238390540353,-0.004762756960812025,5,10.0,256,100000,100000,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-housing,housing,regression,linear,random,r2,0.5244101153725675,0.5170377829750272,0.5317824477701079,5,10.0,256,54586,54586,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
mosaiks-housing,housing,regression,linear,spatial,r2,-1.1428658623520551,-2.9005848403302017,0.6148531156260915,5,10.0,256,54586,54586,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
country,country,classification,knn5,random,accuracy,0.9380930582832503,0.9331682781145914,0.9430178384519092,5,10.0,256,8432,8432,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
country,country,classification,linear,random,accuracy,0.8288654327392578,0.8197429557893088,0.8379879096892069,5,10.0,256,8432,8432,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
country,country,classification,knn5,spatial,accuracy,0.7099947880795879,0.690510259689196,0.7294793164699799,5,10.0,256,8432,8432,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
country,country,classification,linear,spatial,accuracy,0.5195118248462677,0.49403540265279156,0.5449882470397438,5,10.0,256,8432,8432,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,biome,classification,knn5,random,accuracy,0.8715777262180975,0.8643459640948916,0.8788094883413033,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,biome,classification,linear,random,accuracy,0.8074245572090148,0.802784174680683,0.8120649397373467,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,ecoregion,classification,knn5,random,accuracy,0.7276102088167054,0.7229036049245706,0.7323168127088401,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,ecoregion,classification,linear,random,accuracy,0.6415313124656677,0.6363822829845016,0.6466803419468339,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,biome,classification,knn5,spatial,accuracy,0.7767134788828804,0.7561278147395181,0.7972991430262428,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,biome,classification,linear,spatial,accuracy,0.7104365587234497,0.6697747933993227,0.7510983240475767,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,ecoregion,classification,knn5,spatial,accuracy,0.45007855791408735,0.4067678406558628,0.4933892751723119,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
ecoregions,ecoregion,classification,linear,spatial,accuracy,0.3204292893409729,0.2669656310852389,0.37389294759670694,5,10.0,256,8620,8620,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
worldclim-bio1,bio1,regression,linear,random,r2,0.783165760987134,0.7740645152255785,0.7922670067486894,5,10.0,256,18068,18068,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
worldclim-bio1,bio1,regression,linear,spatial,r2,0.7159187385776318,0.6773072969391135,0.75453018021615,5,10.0,256,18068,18068,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
worldclim-bio12,bio12,regression,linear,random,r2,0.7238819596564523,0.7091427507222976,0.738621168590607,5,10.0,256,18068,18068,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
worldclim-bio12,bio12,regression,linear,spatial,r2,0.635251495362709,0.5971499801227849,0.6733530106026331,5,10.0,256,18068,18068,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
soilgrids-soc,soc,regression,linear,random,r2,0.6757840044322536,0.6589198346928545,0.6926481741716527,5,10.0,256,4884,4884,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
soilgrids-soc,soc,regression,linear,spatial,r2,0.5698805514474493,0.4979284168230293,0.6418326860718694,5,10.0,256,4884,4884,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
soilgrids-phh2o,phh2o,regression,linear,random,r2,0.7940041915776359,0.7833284035415317,0.8046799796137402,5,10.0,256,4884,4884,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
soilgrids-phh2o,phh2o,regression,linear,spatial,r2,0.7235365922926758,0.6871682008668285,0.759904983718523,5,10.0,256,4884,4884,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-africa_crop_mask,africa_crop_mask,classification,knn5,random,accuracy,0.8881092526908023,0.8769047812574395,0.8993137241241651,5,10.0,256,2556,2556,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-africa_crop_mask,africa_crop_mask,classification,linear,random,accuracy,0.8853664636611939,0.8767218942708603,0.8940110330515274,5,10.0,256,2556,2556,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-africa_crop_mask,africa_crop_mask,classification,knn5,spatial,accuracy,0.9173970706343709,0.8461182990253953,0.9886758422433466,5,10.0,256,2556,2556,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-africa_crop_mask,africa_crop_mask,classification,linear,spatial,accuracy,0.9159591197967529,0.8453065702298281,0.9866116693636777,5,10.0,256,2556,2556,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-aster_ged,aster_ged,regression,linear,random,r2,0.7845224558367988,0.7813480252897225,0.7876968863838751,5,10.0,256,17636,17636,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-aster_ged,aster_ged,regression,linear,spatial,r2,0.6787509728471519,0.6116625114422917,0.7458394342520122,5,10.0,256,17636,17636,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_coarse,canada_crops_coarse,classification,knn5,random,accuracy,0.49275552641148845,0.48233100234086,0.5031800504821169,5,10.0,256,16079,16079,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_coarse,canada_crops_coarse,classification,linear,random,accuracy,0.5084902167320251,0.5005274690682712,0.516452964395779,5,10.0,256,16079,16079,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_coarse,canada_crops_coarse,classification,knn5,spatial,accuracy,0.37044085634289015,0.2190468791060272,0.5218348335797531,5,10.0,256,16079,16079,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_coarse,canada_crops_coarse,classification,linear,spatial,accuracy,0.42701194882392884,0.3022506833563964,0.5517732142914613,5,10.0,256,16079,16079,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_fine,canada_crops_fine,classification,knn5,random,accuracy,0.3169706197174006,0.31267768085460734,0.32126355858019384,5,10.0,256,14566,14566,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_fine,canada_crops_fine,classification,linear,random,accuracy,0.3605653166770935,0.35576136053879764,0.3653692728153894,5,10.0,256,14566,14566,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_fine,canada_crops_fine,classification,knn5,spatial,accuracy,0.15759569611525454,0.11573215778161718,0.1994592344488919,5,10.0,256,14566,14566,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-canada_crops_fine,canada_crops_fine,classification,linear,spatial,accuracy,0.27228349447250366,0.2130881893401768,0.33147879960483057,5,10.0,256,14566,14566,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-descals,descals,classification,knn5,random,accuracy,0.9470731643439632,0.9438341835498424,0.9503121451380839,5,10.0,256,17477,17477,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-descals,descals,classification,linear,random,accuracy,0.9461002707481384,0.9408381347110786,0.9513624067851982,5,10.0,256,17477,17477,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-descals,descals,classification,knn5,spatial,accuracy,0.9364855857495422,0.8969766012365599,0.9759945702625246,5,10.0,256,17477,17477,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-descals,descals,classification,linear,spatial,accuracy,0.9447733163833618,0.911004622325461,0.9785420104412627,5,10.0,256,17477,17477,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-ethiopia_crops,ethiopia_crops,classification,knn5,random,accuracy,0.9189723320158103,0.90758509067914,0.9303595733524807,5,10.0,256,2530,2530,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-ethiopia_crops,ethiopia_crops,classification,linear,random,accuracy,0.8782609105110168,0.8673931331070904,0.8891286879149433,5,10.0,256,2530,2530,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-ethiopia_crops,ethiopia_crops,classification,knn5,spatial,accuracy,0.8560553421276857,0.7912893739374527,0.9208213103179188,5,10.0,256,2530,2530,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-ethiopia_crops,ethiopia_crops,classification,linear,spatial,accuracy,0.8649839162826538,0.7877318535373538,0.9422359790279539,5,10.0,256,2530,2530,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-glance,glance,classification,knn5,random,accuracy,0.5315178443457074,0.526029595324627,0.5370060933667877,5,10.0,256,34885,34885,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-glance,glance,classification,linear,random,accuracy,0.4731546759605408,0.467183279627662,0.4791260722934196,5,10.0,256,34885,34885,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
dm-glance,glance,classification,knn5,spatial,accuracy,0.3805389395111164,0.3631422053555488,0.397935673666684,5,10.0,256,34885,34885,0,satclip,torchgeo_bench.coordbench.models.SatCLIPLocationEncoder
